Name,Address,Province,lon,lat
Shoppers Drug Mart,M5S 1T8,Ontario,-79.3962671,43.6684946
Shoppers Drug Mart,M6H 1L6,Ontario,-79.4288069,43.6614507
Shoppers Drug Mart,M6N 3E2,Ontario,-79.4679275,43.6705021
Shoppers Drug Mart,M5R 1V9,Ontario,-79.4097241,43.6744217
Shoppers Drug Mart,M4M 1B4,Ontario,-79.3298326,43.6580376
Shoppers Drug Mart,M4L 1J2,Ontario,-79.3005159,43.6701726
Shoppers Drug Mart,M4T 1Z2,Ontario,-79.3935402,43.689212
Shoppers Drug Mart,M4S 2N4,Ontario,-79.3893179,43.7071883
Shoppers Drug Mart,M4J 1L2,Ontario,-79.3418031,43.6793224
Shoppers Drug Mart,M4K 1N1,Ontario,-79.3579961,43.6766936
Shoppers Drug Mart,M5K 1A1,Ontario,-79.3815764,43.6471768
Shoppers Drug Mart,M4C 4G9,Ontario,-79.3192691,43.6994265
Shoppers Drug Mart,M6C 1A1,Ontario,-79.4191341,43.682637
Shoppers Drug Mart,M6S 1N7,Ontario,-79.4768043,43.6507874
Shoppers Drug Mart,M5M 3X2,Ontario,-79.4160562,43.7227207
Shoppers Drug Mart,M3C 1R1,Ontario,-79.3456756,43.7371534
Shoppers Drug Mart,M3K 1G6,Ontario,-79.4805832,43.7279841
Shoppers Drug Mart,M4P 1E4,Ontario,-79.3991697,43.707221
Shoppers Drug Mart,M5A 3H6,Ontario,-79.3608119,43.6594659
Shoppers Drug Mart,M4M 1J8,Ontario,-79.3404829,43.6613373
Shoppers Drug Mart,M5S 0E1,Ontario,-79.386957,43.66471
Shoppers Drug Mart,M5B 1N8,Ontario,-79.3800808,43.6549705
Shoppers Drug Mart,M5V 1K2,Ontario,-79.3931884,43.6461872
Shoppers Drug Mart,M5V 3A6,Ontario,-79.3909892,43.6384911
Shoppers Drug Mart,M6K 0C7,Ontario,-79.4196292,43.6404207
Shoppers Drug Mart,M5S 1X1,Ontario,-79.4052826,43.6666317
Shoppers Drug Mart,M6H 2B2,Ontario,-79.4482375,43.6668928
Shoppers Drug Mart,M6S 2S1,Ontario,-79.4855044,43.666202
Shoppers Drug Mart,M4W 2K9,Ontario,-79.3895818,43.6775044
Shoppers Drug Mart,M4C 1H6,Ontario,-79.3220861,43.6839875
Shoppers Simply Pharmacy,M6E 1B5,Ontario,-79.4445451,43.6773715
Shuter St. Pharmacy,M5A 1W7,Ontario,-79.3655195,43.6569792
Snowden Pharmacy,M5S 1V8,Ontario,-79.4013687,43.6673408
Sobeys Pharmacy Rosebury,M6B 3H3,Ontario,-79.4410284,43.7031265
St Gabriel Medical Pharmacy,M2K 3E4,Ontario,-79.3814884,43.7687037
Symington Pharmacy,M6P 3X1,Ontario,-79.4512264,43.6664295
The Drug Store Pharmacy,M6G 4B1,Ontario,-79.4199256,43.6724091
The Drugstore Pharmacy,M4C 4B8,Ontario,-79.3124902,43.6864173
The Medicine Shoppe Pharmacy,M2K 1C3,Ontario,-79.3755939,43.7698527
The Medicine Shoppe Pharmacy,M6M 1T5,Ontario,-79.4729812,43.6907974
Theodore Pharmacy,M4B 2T8,Ontario,-79.3074718,43.7135695
Total Health Pharmacy,M4M 1Z4,Ontario,-79.3389867,43.6680898
Uptown Pharmacy,M4R 1B1,Ontario,-79.4068218,43.7047512
Victor Pharmacy,M5G 1E2,Ontario,-79.3867668,43.6555965
Victoria Park Pharmacy,M4B 2L4,Ontario,-79.2984027,43.7141206
Vina Pharmacy,M6K 1M2,Ontario,-79.4357532,43.6409638
Vina Pharmacy,M4M 1Z6,Ontario,-79.3369623,43.6687147
Wal-Mart Pharmacy,M4M 3G6,Ontario,-79.3393387,43.6696052
Wal-Mart Pharmacy,M3J 1N4,Ontario,-79.4883164,43.7571267
Wal-Mart Pharmacy,M6H 4A9,Ontario,-79.4348739,43.6561587
Wal-Mart Pharmacy,M3M 1A4,Ontario,-79.5108091,43.7224896
Wal-Mart Pharmacy,M9W 3W7,Ontario,-79.5536706,43.7151868
Wal-Mart Pharmacy,M6L 1A5,Ontario,-79.4760792,43.7091808
Wal-Mart Pharmacy,M6N 4Z5,Ontario,-79.4869104,43.6675186
Welcome Guardian Drugs (Roncesvalles),M6R 2L2,Ontario,-79.4476221,43.6433295
Welcome Guardian Pharmacy,M4S 3C4,Ontario,-79.3959152,43.6976577
Well+Good Pharmacy,M4Y 2E2,Ontario,-79.3813125,43.6670953
Wellmedica Bay Street,M5S 3K6,Ontario,-79.386151,43.66273
Weston Jane Pharmacy,M6M 4R3,Ontario,-79.4958732,43.6889551
Woods Drug Store,M4L 1S7,Ontario,-79.3106414,43.6738695
Foodland Pharmacy,L0G 1W0,Ontario,-79.8184684,44.0108164
Queen Care Pharmacy,L0G 1W0,Ontario,-79.8184684,44.0108164
Tottenham Pharmacy,L0G 1W0,Ontario,-79.8184684,44.0108164
Dundas Quinte Pharmacy,K8V 3S4,Ontario,-77.5950737,44.0950869
Loblaw Pharmacy,K8V 1M1,Ontario,-77.5529857,44.1046477
Metro Pharmacy,K8V 3S8,Ontario,-77.5766285,44.0978876
Pharmasave Trenton,K8V 3R9,Ontario,-77.587105,44.0970647
Rexall,K8V 1L1,Ontario,-77.5678526,44.1046771
Shoppers Drug Mart,K8V 3P4,Ontario,-77.5764494,44.1003558
Trent Drug Mart,K8V 3S7,Ontario,-77.5760913,44.0994383
Wal-Mart Pharmacy,K8V 5P7,Ontario,-77.6249734,44.0601527
Pharmalinx Guardian Pharmacy,L3R 2G9,Ontario,-79.3125783,43.8676689
Shoppers Drug Mart,L3R 1M5,Ontario,-79.3067674,43.8625445
Unionville Guardian Pharmacy,L3R 6H9,Ontario,-79.3137228,43.8780353
Pharmasave Uxbridge Med Pharm,L9P 1V9,Ontario,-79.1228355,44.1076259
Rexall,L9P 0B1,Ontario,-79.1155639,44.097498
Shoppers Drug Mart,L9P 0C4,Ontario,-79.1303338,44.0959368
Trail Capital Pharmacy,L9P 1S9,Ontario,-79.1273345,44.090802
Wal-Mart Pharmacy,L9P 1X4,Ontario,-79.1264524,44.1208192
Zehrs Markets,L9P 1N2,Ontario,-79.1237177,44.1087384
Rexall,P3N 1N7,Ontario,-81.0106045,46.6108305
Val-Est Pharmacy,P3N 1S5,Ontario,-81.0088211,46.6191202
CATP Vanier,K1L 6P1,Ontario,-75.6550087,45.4319081
Loblaw,K1L 6P9,Ontario,-75.6657932,45.4306609
Pharmacie Jean Coutu,K1L 6C3,Ontario,-75.6598545,45.4365785
Shoppers Drug Mart,K1L 8H2,Ontario,-75.664676,45.4344189
Vankleekhill Pharmacy,K0B 1R0,Ontario,-74.6933214,45.5015309
Drugstore Pharmacy,L4L 1A6,Ontario,-79.5884369,43.862473
Fortinos,L6A 3N9,Ontario,-79.5347016,43.8483678
Peace Medical Pharmacy,L6A 0A4,Ontario,-79.5352286,43.8453137
Shoppers Drug Mart,L4K 5W4,Ontario,-79.5368095,43.8225522
Shoppers Drug Mart,L4H 0A2,Ontario,-79.5585879,43.8446593
Shoppers Drug Mart,L6A 4N9,Ontario,-79.4612474,43.8489516
Shoppers Drug Mart,L4K 0C6,Ontario,-79.4842741,43.8417821
Sobeys Pharmacy,L4J 8W1,Ontario,-79.459841,43.8464573
Summeridge Guardian Pharmacy,L4J 0A2,Ontario,-79.4784741,43.827797
Tuscany Guardian Pharmacy,L4K 0A4,Ontario,-79.533999,43.8299791
Vaughan Compounding Pharmacy,L4K 5Z2,Ontario,-79.5410251,43.8300361
Venice Pharmacy,L4H 3T8,Ontario,-79.5491243,43.828575
Wal-Mart Pharmacy,L6A 1S1,Ontario,-79.5434841,43.8772414
Wal-Mart Pharmacy,L6A 4R9,Ontario,-79.5046779,43.857292
Wal-Mart Pharmacy,L4K 0L4,Ontario,-79.5041322,43.8121409
PharmaWell Drugmart,K0H 2W0,Ontario,-76.6775957,44.4991364
Simpson's Pharmacy,L0S 1T0,Ontario,-79.1040432,43.2177657
Stone Road Pharmacy,L0S 1T0,Ontario,-79.1040432,43.2177657
Brown's Guardian Pharmacy,N0G 2V0,Ontario,-81.1857736,44.115708
Pellow Pharmasave,N0G 2V0,Ontario,-81.1857736,44.115708
Rexall,N8A 2N7,Ontario,-82.3840033,42.5944576
Shoppers Drug Mart,N8A 1R9,Ontario,-82.3838339,42.5845507
Wal-Mart Pharmacy,N8A 1R9,Ontario,-82.3838339,42.5845507
Wallaceburg Pharmacy,N8A 2V8,Ontario,-82.3931529,42.5932401
Warkworth Pharmacy,K0K 3K0,Ontario,-77.9053182,44.2262809
Drugstore Pharmacy,L9Z 1A7,Ontario,-80.0751442,44.4729616
River Road Pharmacy,L9Z 2E2,Ontario,-80.0510474,44.4880747
Shoppers Drug Mart,L9Z 1Z3,Ontario,-80.07689,44.4769099
Wal-Mart Pharmacy,L9Z 0E6,Ontario,-79.9891129,44.505227
Wasaga Beach IDA,L9Z 0A6,Ontario,-80.0763663,44.4729225
Loblaw Pharmacy,L0R 2H6,Ontario,-79.9038774,43.333571
Shoppers Drug Mart,L0R 2H6,Ontario,-79.9038774,43.333571
Waterdown Pharmacy,L8B 0Y7,Ontario,-79.9043138,43.336823
Rexall,N0E 1Y0,Ontario,-80.254435,42.9332313
Alphamed Pharmacy,N2L 6J8,Ontario,-80.5405461,43.4861135
Carriage Crossing Pharmacy,N2K 0B3,Ontario,-80.4985937,43.5215214
Cooks Pharmacy,N2T 2Z6,Ontario,-80.5573864,43.4354412
Costco Pharmacy,N2J 3Z4,Ontario,-80.6049374,43.4856355
Drugstore Pharmacy,N2L 6L2,Ontario,-80.526481,43.4976165
Erb St. IDA Pharmacy,N2L 1W4,Ontario,-80.5414143,43.4562026
Laurelwood Pharmasave,N2V 2W9,Ontario,-80.5954814,43.4697135
North Park Pharmacy,N2K 3P9,Ontario,-80.5256127,43.5045508
Phamily Pharmacy,N2J 3G8,Ontario,-80.5138029,43.4707609
Pharmasave,N2L 3E9,Ontario,-80.5386362,43.4720841
Rexall,N2V 1V8,Ontario,-80.5509632,43.496821
Rexall,N2K 4C9,Ontario,-80.4927843,43.4891383
Shoppers Drug Mart,N2L 0C7,Ontario,-80.5467,43.4973
Shoppers Drug Mart,N2J 1P2,Ontario,-80.523355,43.4630543
Shoppers Drug Mart,N2T 2Z7,Ontario,-80.5764795,43.4456825
Shoppers Drug Mart,N2V 0A2,Ontario,-80.5922714,43.4722079
Shoppers Drug Mart,N2J 3G7,Ontario,-80.5131081,43.4710012
Shoppers Drug Mart,N2L 5W6,Ontario,-80.5300626,43.4993126
Sobeys Pharmacy,N2J 2J4,Ontario,-80.52075,43.4677602
Sobeys Pharmacy,N2L 0C7,Ontario,-80.5467,43.4973
Sobeys Pharmacy,N2T 2W1,Ontario,-80.5678014,43.4679432
The Boardwalk Pharmacy,N2J 3Z4,Ontario,-80.6049374,43.4856355
University Pharmacy,N2J 2Y7,Ontario,-80.5242234,43.4749112
Wal-Mart Pharmacy,N2J 2J9,Ontario,-80.5157134,43.4701744
Wal-Mart Pharmacy,N2V 0A4,Ontario,-80.5987229,43.472251
Westmount Place Pharmacy,N2L 2R5,Ontario,-80.5372471,43.4612273
Zehrs Markets,N2J 4H7,Ontario,-80.5065078,43.4832767
Zehrs Markets,N2T 1H4,Ontario,-80.5547825,43.4526879
Mclaren Pharmacy,N0M 2S0,Ontario,-81.909826,42.9275617
Lincoln Centre Pharmacy,L3B 4N4,Ontario,-79.2405334,42.9847053
Mahdieh's Pharmacy,L3C 7C3,Ontario,-79.2576249,42.9837698
Rexall,L3C 3W4,Ontario,-79.2752416,43.0034614
Rexall,L3C 4V9,Ontario,-79.2650243,42.9946852
Rexall,L3B 3K4,Ontario,-79.2528678,42.9819674
Shoppers Drug Mart,L3C 3C7,Ontario,-79.2863385,43.0040586
Shoppers Drug Mart,L3C 5Z4,Ontario,-79.2491676,43.01421
Shoppers Drug Mart,L3B 5V6,Ontario,-79.2398285,42.9750226
Wal-Mart Pharmacy,L3B 0A1,Ontario,-79.2289969,43.01423
Welland Life Compounding Pharmacy,L3B 5E2,Ontario,-79.2395642,42.9744716
Welland Medical Pharmacy,L3B 0B3,Ontario,-79.243485,42.975031
Welland Medical Pharmacy,L3B 3E1,Ontario,-79.2464365,42.979931
Welland Pharmasave,L3B 1X7,Ontario,-79.2360398,42.9852558
Zehrs Markets,L3C 1M4,Ontario,-79.250401,43.0180805
Cook's Pharmacy,N0B 2T0,Ontario,-80.754698,43.4835875
Pharmacie Wendover,K0A 3K0,Ontario,-75.1259068,45.5357417
West Elgin Pharmacy,N0L 2P0,Ontario,-81.6088609,42.605857
John & Weston Discount Drugs,M9N 1J2,Ontario,-79.5172221,43.7010819
La Rose Pharmacy,M9P 1B2,Ontario,-79.5239859,43.6853296
Main Drug Mart,M9N 1X6,Ontario,-79.5256549,43.7027501
Rexall,M9R 2R5,Ontario,-79.5466456,43.679563
Shoppers Drug Mart,M9N 1X2,Ontario,-79.519506,43.7014412
Westport Village Pharmacy,K0G 1X0,Ontario,-76.418062,44.7315505
Lovell Drugs,L1N 0E4,Ontario,-78.9454413,43.8591544
Medicine Shoppe Pharmacy,L1R 2H1,Ontario,-78.9234319,43.9114861
Metro Pharmacy,L1N 7T2,Ontario,-78.9129116,43.8837024
Metro Pharmacy,L1R 2X3,Ontario,-78.9270563,43.9281218
Pringle Creek Pharmasave,L1N 3V6,Ontario,-78.9249347,43.8872379
Real Canadian Superstore,L1R 3H8,Ontario,-78.9606416,43.9169615
Shoppers Drug Mart,L1R 0M5,Ontario,-78.9507364,43.9182125
Shoppers Drug Mart,L1N 4K4,Ontario,-78.9413757,43.8769004
Shoppers Drug Mart,L1R 2X3,Ontario,-78.9270563,43.9281218
Shoppers Drug Mart,L1R 2G8,Ontario,-78.9413757,43.901965
Shoppers Drug Mart,L1P 1P7,Ontario,-78.966297,43.876234
Shoppers Drug Mart,L1N 7C5,Ontario,-78.9031859,43.888205
Sobeys Pharmacy,L1N 2L1,Ontario,-78.9107897,43.8840844
Wal-Mart Pharmacy,L1R 3H8,Ontario,-78.9606416,43.9169615
Whitby Community IDA,L1N 8Y9,Ontario,-78.9389009,43.8996596
Whitby Medical Pharmacy,L1R 3E1,Ontario,-78.9588743,43.9141367
Whitney Pharmacy,K0J 2M0,Ontario,-78.1642873,45.4600026
Rexall,M2H 3N3,Ontario,-79.3539481,43.7942953
Rexall,M2N 3B1,Ontario,-79.3995216,43.7643991
Shoppers Drug Mart,M2J 5A7,Ontario,-79.3444435,43.7777274
Seaway Valley Pharmacy,K0C 2K0,Ontario,-75.3590755,45.1299843
CATP Windsor,N9A 5T1,Ontario,-83.0521629,42.3136222
Central Drug Mart,N8T 1C5,Ontario,-82.9592294,42.3077168
Church Street Pharmacy,N9A 5X2,Ontario,-83.040417,42.3130623
Clinix + Pharmacy,N8X 4W5,Ontario,-83.0175065,42.2976494
Costco Pharmacy,N9A 6J3,Ontario,-82.9582213,42.2540128
Downtown Windsor Pharmacy,N9A 7A5,Ontario,-83.0395779,42.3162281
Elite Drug Mart,N8X 2R3,Ontario,-83.0223746,42.2987122
First Medical Pharmacy,N8W 1E6,Ontario,-82.9933286,42.3023015
Goyeau Pharmacy,N9A 1J1,Ontario,-83.0302635,42.3079256
IDA Prescription Centre,N8W 1C9,Ontario,-82.9981985,42.300914
Medica Pharmacy,N9A 3Z5,Ontario,-83.0164153,42.3152776
Medical Centre Pharmacy,N8X 1K4,Ontario,-83.0281655,42.3017462
Neighborhood Drug Store,N9A 3H8,Ontario,-83.0303474,42.3162795
Novacare Pharmacy,N8Y 4X9,Ontario,-83.0023964,42.3141921
Real Canadian Superstore,N8W 3T6,Ontario,-82.9696458,42.2577813
Real Canadian Superstore,N8X 1T2,Ontario,-83.0223746,42.2889049
Rexall,N8X 1K3,Ontario,-83.0282494,42.3013683
Rexall,N9E 3N9,Ontario,-82.9950079,42.2594885
Rexall,N8X 1J3,Ontario,-83.0312705,42.3046164
Riverside Pharmacare Drug Mart,N8S 1S6,Ontario,-82.9457025,42.3328429
Shoppers Drug Mart,N8X 2S2,Ontario,-83.0161635,42.2987933
Shoppers Drug Mart,N9B 1H8,Ontario,-83.055099,42.3072894
Shoppers Drug Mart,N8T 1C1,Ontario,-82.9651098,42.3085378
Shoppers Drug Mart,N8Y 1R8,Ontario,-83.0015568,42.3121495
Shoppers Drug Mart,N8Y 4T2,Ontario,-82.9835038,42.3158698
Shoppers Drug Mart,N8Y 4T4,Ontario,-83.0015568,42.3146003
Shoppers Drug Mart,N9E 4V1,Ontario,-83.027578,42.2663821
Shoppers Drug Mart,N8Y 1H9,Ontario,-82.9786328,42.326445
Shoppers Drug Mart,N8N 1L7,Ontario,-82.8987149,42.3131704
Shoppers Drug Mart,N8S 1V9,Ontario,-82.9433497,42.3337696
Shoppers Drug Mart,N9B 3P9,Ontario,-83.060216,42.2912805
Shoppers Drug Mart,N9G 1X2,Ontario,-83.0002135,42.253213
Shoppers Drug Mart,N9A 6Z3,Ontario,-83.0363054,42.313808
Shoppers Drug Mart,N9C 2L4,Ontario,-83.0557701,42.2849572
Shoppers Drug Mart,N8T 1E9,Ontario,-82.9360387,42.3157853
Shoppers Drug Mart,N8X 3Y8,Ontario,-83.0055446,42.274812
Student Centre Pharmacy,N9B 3P4,Ontario,-83.067681,42.305447
Wal-Mart Pharmacy,N8T 1E6,Ontario,-82.9488114,42.3159598
Wal-Mart Pharmacy,N9E 1S7,Ontario,-83.0109592,42.2698154
Walker Road Pharmacy,N8W 3S4,Ontario,-82.9755253,42.2733198
Westminster Pharmacy,N8T 1C2,Ontario,-82.9641018,42.3078631
Westside Pharmacy Pharmasave,N9C 3Z3,Ontario,-83.0579511,42.2886145
Windsor Avenue Pharmacy,N8X 3L8,Ontario,-83.027578,42.3050045
Zehrs Markets,N8T 3K4,Ontario,-82.939064,42.3113769
Ziter Pharmacy,N8X 3V6,Ontario,-83.0129738,42.2926227
James Brown Pharmacy,N0G 2W0,Ontario,-81.3619402,43.8643817
Royal Oaks Pharmacy,N0G 2W0,Ontario,-81.3619402,43.8643817
Rx Drug Mart,N0G 2W0,Ontario,-81.3619402,43.8643817
Costco Pharamcy,L4H 0P5,Ontario,-79.6424911,43.7721979
Costco Pharmacy,L4L 9J8,Ontario,-79.5413764,43.7854118
DrugSmart Pharmacy,L4L 9L3,Ontario,-79.5531438,43.7916738
Fortinos,L4L 1A7,Ontario,-79.6361748,43.8029885
FreshCo Pharmacy,L4H 0A2,Ontario,-79.5585879,43.8446593
Medbrands IDA Pharmacy,L4L 9K9,Ontario,-79.5903679,43.7856282
Pharmasave Cityview Pharmacy,L4H 0Z4,Ontario,-79.5543731,43.8619996
Pine Grove Pharmacy,L4L 7X7,Ontario,-79.5865058,43.7888244
Prima Care Pharmacy,L4H 2T1,Ontario,-79.6096763,43.8249639
Rexall,L4H 3G8,Ontario,-79.5536706,43.8270629
Rutherford Guardian Drugs,L4H 2T2,Ontario,-79.6085355,43.8150271
Shoppers Drug Mart,L4L 1T8,Ontario,-79.614415,43.7755509
Shoppers Drug Mart,L4L 1A6,Ontario,-79.5884369,43.862473
Shoppers Drug Mart,L4H 2P8,Ontario,-79.5578854,43.8280423
Shoppers Drug Mart,L4H 2J2,Ontario,-79.602129,43.8173234
Walmart,L4H 0R9,Ontario,-79.6266994,43.7846657
Weston Downs Pharmacy,L4L 1A6,Ontario,-79.5884369,43.862473
Constance Bay Pharmacy,K0A 3M0,Ontario,-76.1220347,45.4662323
All About Health,N4S 3W2,Ontario,-80.7403233,43.1211206
Lakeview Pharmacy,N4T 0L6,Ontario,-80.7719089,43.1513632
Pharmacy Corner - Woodstock,N4S 1T3,Ontario,-80.7628368,43.1259549
Pharmasave Huron Street,N4S 6Z5,Ontario,-80.7482037,43.1343072
Rexall,N4T 1H3,Ontario,-80.7404965,43.1498278
Rexall,N4S 1E7,Ontario,-80.7464718,43.1313119
Shoppers Drug Mart,N4S 1H2,Ontario,-80.7307964,43.1346187
Shoppers Drug Mart,N4S 1B5,Ontario,-80.7632697,43.1293707
Springbank Dispensary Pharmasave,N4S 7P6,Ontario,-80.7295838,43.1352711
The Dispensary,N4S 4X9,Ontario,-80.7572956,43.1366231
Wal-Mart Pharmacy,N4S 9A2,Ontario,-80.735993,43.1161097
Zehrs Markets,N4S 1H2,Ontario,-80.7307964,43.1346187
Shoppers Drug Mart,M6C 2C3,Ontario,-79.4283673,43.700169
